Fecha;Fase;Temp_suelo_est_C;GDU_acumulado;Altura_planta_m;ETo_calculada;KC_calculada;ETc_calculada;Precipitacion_Observada_mm;Riego_Recomendado_mm;Agotamiento_Raiz_Dr_mm;Percolacion_Profunda_mm
07/02/2013;Barbecho / Sin cultivo;4,25;0,00;0,00;1,51;0,00;0,00;0,00;0,00;0,00;0,00
08/02/2013;Barbecho / Sin cultivo;3,49;0,00;0,00;1,73;0,00;0,00;0,00;0,00;0,00;0,00
09/02/2013;Barbecho / Sin cultivo;2,85;0,00;0,00;1,27;0,00;0,00;0,00;0,00;0,00;0,00
10/02/2013;Barbecho / Sin cultivo;2,84;0,00;0,00;1,09;0,00;0,00;2,61;0,00;0,00;0,00
11/02/2013;Barbecho / Sin cultivo;2,42;0,00;0,00;1,20;0,00;0,00;0,00;0,00;0,00;0,00
12/02/2013;Barbecho / Sin cultivo;2,26;0,00;0,00;1,27;0,00;0,00;0,00;0,00;0,00;0,00
13/02/2013;Barbecho / Sin cultivo;3,15;0,00;0,00;1,89;0,00;0,00;0,00;0,00;0,00;0,00
14/02/2013;Barbecho / Sin cultivo;3,53;0,00;0,00;1,43;0,00;0,00;0,00;0,00;0,00;0,00
15/02/2013;Barbecho / Sin cultivo;4,52;0,00;0,00;1,23;0,00;0,00;0,00;0,00;0,00;0,00
16/02/2013;Barbecho / Sin cultivo;4,98;0,00;0,00;1,16;0,00;0,00;0,00;0,00;0,00;0,00
17/02/2013;Barbecho / Sin cultivo;4,38;0,00;0,00;0,79;0,00;0,00;5,23;0,00;0,00;0,00
18/02/2013;Barbecho / Sin cultivo;4,64;0,00;0,00;0,83;0,00;0,00;0,20;0,00;0,00;0,00
19/02/2013;Barbecho / Sin cultivo;4,85;0,00;0,00;0,72;0,00;0,00;0,60;0,00;0,00;0,00
20/02/2013;Barbecho / Sin cultivo;5,26;0,00;0,00;0,96;0,00;0,00;0,00;0,00;0,00;0,00
21/02/2013;Barbecho / Sin cultivo;5,51;0,00;0,00;0,72;0,00;0,00;3,62;0,00;0,00;0,00
22/02/2013;Barbecho / Sin cultivo;5,46;0,00;0,00;1,19;0,00;0,00;10,85;0,00;0,00;0,00
23/02/2013;Barbecho / Sin cultivo;4,17;0,00;0,00;1,36;0,00;0,00;0,20;0,00;0,00;0,00
24/02/2013;Barbecho / Sin cultivo;2,70;0,00;0,00;1,47;0,00;0,00;0,00;0,00;0,00;0,00
25/02/2013;Barbecho / Sin cultivo;1,34;0,00;0,00;1,45;0,00;0,00;0,00;0,00;0,00;0,00
26/02/2013;Barbecho / Sin cultivo;0,37;0,00;0,00;1,45;0,00;0,00;0,00;0,00;0,00;0,00
27/02/2013;Barbecho / Sin cultivo;0,46;0,00;0,00;1,34;0,00;0,00;0,20;0,00;0,00;0,00
28/02/2013;Barbecho / Sin cultivo;0,53;0,00;0,00;1,47;0,00;0,00;0,00;0,00;0,00;0,00
01/03/2013;Barbecho / Sin cultivo;1,09;0,00;0,00;1,43;0,00;0,00;0,20;0,00;0,00;0,00
02/03/2013;Barbecho / Sin cultivo;1,35;0,00;0,00;1,65;0,00;0,00;0,20;0,00;0,00;0,00
03/03/2013;Barbecho / Sin cultivo;2,66;0,00;0,00;1,86;0,00;0,00;0,00;0,00;0,00;0,00
04/03/2013;Barbecho / Sin cultivo;4,09;0,00;0,00;1,59;0,00;0,00;0,80;0,00;0,00;0,00
05/03/2013;Barbecho / Sin cultivo;5,46;0,00;0,00;1,13;0,00;0,00;8,64;0,00;0,00;0,00
06/03/2013;Barbecho / Sin cultivo;7,11;0,00;0,00;1,27;0,00;0,00;3,42;0,00;0,00;0,00
07/03/2013;Barbecho / Sin cultivo;7,75;0,00;0,00;1,50;0,00;0,00;0,40;0,00;0,00;0,00
08/03/2013;Barbecho / Sin cultivo;7,88;0,00;0,00;1,61;0,00;0,00;0,00;0,00;0,00;0,00
09/03/2013;Barbecho / Sin cultivo;7,58;0,00;0,00;1,73;0,00;0,00;0,80;0,00;0,00;0,00
10/03/2013;Barbecho / Sin cultivo;6,71;0,00;0,00;1,38;0,00;0,00;1,01;0,00;0,00;0,00
11/03/2013;Barbecho / Sin cultivo;5,95;0,00;0,00;1,66;0,00;0,00;3,02;0,00;0,00;0,00
12/03/2013;Barbecho / Sin cultivo;5,16;0,00;0,00;1,20;0,00;0,00;2,01;0,00;0,00;0,00
13/03/2013;Barbecho / Sin cultivo;3,64;0,00;0,00;1,76;0,00;0,00;0,20;0,00;0,00;0,00
14/03/2013;Barbecho / Sin cultivo;2,97;0,00;0,00;2,16;0,00;0,00;0,00;0,00;0,00;0,00
15/03/2013;Barbecho / Sin cultivo;2,59;0,00;0,00;2,18;0,00;0,00;0,00;0,00;0,00;0,00
16/03/2013;Barbecho / Sin cultivo;2,75;0,00;0,00;1,16;0,00;0,00;0,60;0,00;0,00;0,00
17/03/2013;Barbecho / Sin cultivo;4,02;0,00;0,00;2,37;0,00;0,00;1,21;0,00;0,00;0,00
18/03/2013;Barbecho / Sin cultivo;4,37;0,00;0,00;1,81;0,00;0,00;0,00;0,00;0,00;0,00
19/03/2013;Barbecho / Sin cultivo;4,24;0,00;0,00;1,59;0,00;0,00;0,00;0,00;0,00;0,00
20/03/2013;Barbecho / Sin cultivo;4,43;0,00;0,00;2,79;0,00;0,00;0,00;0,00;0,00;0,00
21/03/2013;Barbecho / Sin cultivo;4,97;0,00;0,00;2,12;0,00;0,00;0,00;0,00;0,00;0,00
22/03/2013;Barbecho / Sin cultivo;5,84;0,00;0,00;2,28;0,00;0,00;1,41;0,00;0,00;0,00
23/03/2013;Barbecho / Sin cultivo;6,30;0,00;0,00;1,67;0,00;0,00;3,02;0,00;0,00;0,00
24/03/2013;Barbecho / Sin cultivo;6,30;0,00;0,00;1,59;0,00;0,00;1,21;0,00;0,00;0,00
25/03/2013;Barbecho / Sin cultivo;5,94;0,00;0,00;1,06;0,00;0,00;7,04;0,00;0,00;0,00
26/03/2013;Barbecho / Sin cultivo;6,39;0,00;0,00;1,21;0,00;0,00;1,21;0,00;0,00;0,00
27/03/2013;Barbecho / Sin cultivo;7,47;0,00;0,00;1,48;0,00;0,00;3,42;0,00;0,00;0,00
28/03/2013;Barbecho / Sin cultivo;8,70;0,00;0,00;2,42;0,00;0,00;0,20;0,00;0,00;0,00
29/03/2013;Barbecho / Sin cultivo;9,55;0,00;0,00;1,62;0,00;0,00;0,00;0,00;0,00;0,00
30/03/2013;Barbecho / Sin cultivo;9,39;0,00;0,00;2,48;0,00;0,00;0,00;0,00;0,00;0,00
31/03/2013;Barbecho / Sin cultivo;8,84;0,00;0,00;1,99;0,00;0,00;11,26;0,00;0,00;0,00
01/04/2013;Barbecho / Sin cultivo;7,96;0,00;0,00;2,50;0,00;0,00;0,00;0,00;0,00;0,00
02/04/2013;Barbecho / Sin cultivo;7,18;0,00;0,00;2,30;0,00;0,00;0,00;0,00;0,00;0,00
03/04/2013;Barbecho / Sin cultivo;6,67;0,00;0,00;1,71;0,00;0,00;4,62;0,00;0,00;0,00
04/04/2013;Barbecho / Sin cultivo;6,27;0,00;0,00;1,60;0,00;0,00;0,40;0,00;0,00;0,00
05/04/2013;Barbecho / Sin cultivo;5,25;0,00;0,00;2,19;0,00;0,00;0,00;0,00;0,00;0,00
06/04/2013;Barbecho / Sin cultivo;4,47;0,00;0,00;2,60;0,00;0,00;0,00;0,00;0,00;0,00
07/04/2013;Barbecho / Sin cultivo;3,72;0,00;0,00;1,47;0,00;0,00;0,60;0,00;0,00;0,00
08/04/2013;Barbecho / Sin cultivo;3,89;0,00;0,00;2,29;0,00;0,00;0,20;0,00;0,00;0,00
09/04/2013;Barbecho / Sin cultivo;5,40;0,00;0,00;3,24;0,00;0,00;0,00;0,00;0,00;0,00
10/04/2013;Barbecho / Sin cultivo;6,93;0,00;0,00;2,46;0,00;0,00;0,20;0,00;0,00;0,00
11/04/2013;Barbecho / Sin cultivo;8,22;0,00;0,00;2,13;0,00;0,00;4,42;0,00;0,00;0,00
12/04/2013;Barbecho / Sin cultivo;8,60;0,00;0,00;1,61;0,00;0,00;2,21;0,00;0,00;0,00
13/04/2013;Barbecho / Sin cultivo;9,00;0,00;0,00;3,38;0,00;0,00;0,00;0,00;0,00;0,00
14/04/2013;Barbecho / Sin cultivo;9,80;0,00;0,00;4,21;0,00;0,00;0,00;0,00;0,00;0,00
15/04/2013;Fase Inicial (VE-V4);10,81;4,74;0,05;3,87;1,18;4,56;0,23;2,38;1,96;0,00
16/04/2013;Fase Inicial (VE-V4);11,99;10,59;0,05;3,98;1,17;4,66;0,17;4,66;1,79;0,00
17/04/2013;Fase Inicial (VE-V4);13,18;17,57;0,05;4,83;1,18;5,71;0,00;4,42;3,07;0,00
18/04/2013;Fase Inicial (VE-V4);13,00;21,81;0,05;3,66;1,19;4,35;0,00;5,43;1,99;0,00
19/04/2013;Fase Inicial (VE-V4);12,00;23,86;0,05;3,88;1,20;4,65;0,17;4,28;2,19;0,00
20/04/2013;Fase Inicial (VE-V4);10,54;26,27;0,05;3,43;1,17;4,02;0,31;4,42;1,48;0,00
21/04/2013;Fase Inicial (VE-V4);9,08;29,95;0,05;3,67;1,18;4,31;0,00;3,67;2,13;0,00
22/04/2013;Fase Inicial (VE-V4);8,18;32,79;0,05;3,22;1,17;3,77;0,00;4,11;1,79;0,00
23/04/2013;Fase Inicial (VE-V4);8,49;36,64;0,05;3,00;1,16;3,47;0,10;4,08;1,07;0,00
24/04/2013;Fase Inicial (VE-V4);9,92;41,88;0,05;4,14;1,17;4,85;0,59;3,88;1,45;0,00
25/04/2013;Fase Inicial (VE-V4);11,24;48,36;0,05;4,53;1,18;5,34;0,00;4,03;2,76;0,00
26/04/2013;Fase Inicial (VE-V4);12,12;52,70;0,05;3,35;1,19;3,98;0,00;4,87;1,88;0,00
27/04/2013;Fase Inicial (VE-V4);10,60;52,70;0,05;3,02;1,20;3,64;0,00;3,69;1,82;0,00
28/04/2013;Fase Inicial (VE-V4);8,35;52,70;0,05;3,08;1,21;3,73;0,50;0,00;5,05;0,00
29/04/2013;Fase Inicial (VE-V4);6,20;52,79;0,05;2,49;1,21;3,01;6,13;0,00;1,94;0,00
30/04/2013;Fase Inicial (VE-V4);4,33;52,79;0,05;1,03;1,16;1,19;8,41;2,62;0,00;7,91
01/05/2013;Fase Inicial (VE-V4);5,29;58,14;0,05;2,86;1,16;3,33;0,66;2,15;0,52;0,00
02/05/2013;Fase Inicial (VE-V4);6,37;59,95;0,05;3,58;1,18;4,23;0,00;2,76;1,99;0,00
03/05/2013;Fase Inicial (VE-V4);6,96;63,19;0,05;3,71;1,17;4,33;0,41;4,70;1,21;0,00
04/05/2013;Fase Inicial (VE-V4);8,57;68,30;0,05;4,36;1,17;5,11;0,32;4,13;1,87;0,00
05/05/2013;Fase Inicial (VE-V4);9,89;73,92;0,05;4,26;1,18;5,02;0,71;3,75;2,44;0,00
06/05/2013;Fase Inicial (VE-V4);10,81;77,33;0,05;2,97;1,17;3,48;0,80;2,40;2,71;0,00
07/05/2013;Fase Inicial (VE-V4);12,04;80,89;0,05;2,18;1,17;2,55;1,27;1,35;2,64;0,00
08/05/2013;Fase Inicial (VE-V4);12,48;84,73;0,05;2,60;1,15;2,98;2,31;0,81;2,50;0,00
09/05/2013;Fase Inicial (VE-V4);12,00;87,12;0,05;1,96;1,16;2,27;1,78;4,51;0,00;1,52
10/05/2013;Fase Inicial (VE-V4);11,88;90,90;0,05;3,79;1,17;4,42;0,71;2,90;0,81;0,00
11/05/2013;Fase Inicial (VE-V4);11,08;95,24;0,05;4,44;1,18;5,24;0,52;3,56;1,96;0,00
12/05/2013;Fase Inicial (VE-V4);10,43;99,25;0,05;3,34;1,16;3,86;0,04;4,76;1,03;0,00
13/05/2013;Fase Inicial (VE-V4);10,89;105,23;0,06;4,50;1,17;5,25;0,31;3,93;2,03;0,00
14/05/2013;Fase Inicial (VE-V4);11,40;111,21;0,07;5,23;1,19;6,24;0,53;3,04;4,70;0,00
15/05/2013;Fase Inicial (VE-V4);11,01;113,03;0,07;3,63;1,19;4,32;2,01;2,88;4,13;0,00
16/05/2013;Fase Inicial (VE-V4);9,91;113,61;0,07;2,40;1,17;2,81;1,68;4,70;0,56;0,00
17/05/2013;Fase Inicial (VE-V4);7,98;113,62;0,07;2,48;1,16;2,87;1,68;2,50;0,00;0,75
18/05/2013;Fase Inicial (VE-V4);6,30;114,14;0,07;2,84;1,20;3,41;0,00;2,25;1,16;0,00
19/05/2013;Fase Inicial (VE-V4);6,08;115,95;0,07;3,31;1,18;3,91;0,00;3,62;1,45;0,00
20/05/2013;Fase Inicial (VE-V4);6,90;118,76;0,08;3,41;1,16;3,97;0,00;3,80;1,62;0,00
21/05/2013;Fase Inicial (VE-V4);8,07;125,02;0,09;4,07;1,16;4,73;0,00;4,77;1,58;0,00
22/05/2013;Fase Inicial (VE-V4);9,42;130,10;0,09;4,95;1,18;5,85;0,99;5,22;1,21;0,00
23/05/2013;Fase Inicial (VE-V4);10,15;135,14;0,10;4,79;1,17;5,62;0,00;4,95;1,88;0,00
24/05/2013;Fase Inicial (VE-V4);10,64;140,32;0,11;5,13;1,20;6,15;0,19;5,80;2,03;0,00
25/05/2013;Fase Inicial (VE-V4);11,06;145,50;0,11;5,19;1,21;6,26;0,00;4,68;3,61;0,00
26/05/2013;Fase Inicial (VE-V4);10,80;150,05;0,12;3,81;1,17;4,44;0,78;6,81;0,47;0,00
27/05/2013;Fase Inicial (VE-V4);11,14;154,42;0,13;4,48;1,19;5,32;0,39;3,85;1,55;0,00
28/05/2013;Fase Inicial (VE-V4);10,67;156,34;0,13;4,23;1,21;5,14;0,15;4,50;2,03;0,00
29/05/2013;Fase Inicial (VE-V4);9,77;158,62;0,13;4,39;1,22;5,34;0,34;5,46;1,57;0,00
30/05/2013;Fase Inicial (VE-V4);9,64;161,80;0,14;4,38;1,19;5,20;0,00;5,10;1,67;0,00
31/05/2013;Fase Inicial (VE-V4);9,32;164,75;0,14;4,61;1,20;5,53;0,00;5,38;1,82;0,00
01/06/2013;Fase Inicial (VE-V4);10,15;169,43;0,15;4,79;1,18;5,65;0,00;5,76;1,70;0,00
02/06/2013;Fase Inicial (VE-V4);11,24;175,14;0,16;5,15;1,17;6,05;0,00;5,75;2,01;0,00
03/06/2013;Fase Inicial (VE-V4);11,90;180,86;0,16;4,96;1,17;5,80;0,00;6,05;1,75;0,00
04/06/2013;Fase Inicial (VE-V4);13,06;187,83;0,17;5,08;1,17;5,95;0,00;6,17;1,52;0,00
05/06/2013;Fase Inicial (VE-V4);14,31;196,28;0,18;5,78;1,18;6,84;0,00;5,07;3,29;0,00
06/06/2013;Fase Inicial (VE-V4);15,05;201,99;0,19;4,28;1,17;5,02;0,73;6,29;1,30;0,00
07/06/2013;Fase Inicial (VE-V4);14,87;205,94;0,20;3,41;1,16;3,95;0,69;4,12;0,43;0,00
08/06/2013;Fase Inicial (VE-V4);13,98;209,05;0,20;3,36;1,17;3,95;0,00;3,56;0,82;0,00
09/06/2013;Fase Inicial (VE-V4);13,38;214,79;0,21;4,58;1,18;5,40;0,27;4,58;1,36;0,00
10/06/2013;Fase Inicial (VE-V4);13,34;220,27;0,22;4,32;1,16;5,03;0,00;4,92;1,47;0,00
11/06/2013;Fase Inicial (VE-V4);15,17;228,12;0,23;4,50;1,17;5,28;1,01;6,01;0,00;0,27
12/06/2013;Fase Inicial (VE-V4);17,25;237,46;0,24;6,04;1,17;7,08;0,00;4,64;2,44;0,00
13/06/2013;Fase Inicial (VE-V4);17,86;245,20;0,25;4,61;1,17;5,41;0,02;7,06;0,77;0,00
14/06/2013;Fase Inicial (VE-V4);18,44;253,48;0,26;5,90;1,18;6,95;0,13;6,10;1,48;0,00
15/06/2013;Fase Inicial (VE-V4);18,12;262,28;0,28;6,10;1,19;7,28;0,25;7,09;1,43;0,00
16/06/2013;Fase Inicial (VE-V4);17,84;271,03;0,29;6,36;1,20;7,66;1,01;5,91;2,17;0,00
17/06/2013;Fase Inicial (VE-V4);16,76;274,34;0,29;4,38;1,20;5,25;0,53;4,11;2,78;0,00
18/06/2013;Fase Inicial (VE-V4);15,34;278,29;0,30;3,39;1,14;3,88;1,29;5,65;0,00;0,28
19/06/2013;Fase Inicial (VE-V4);13,72;281,37;0,30;2,86;1,17;3,35;0,29;2,75;0,30;0,00
20/06/2013;Fase Inicial (VE-V4);12,38;287,45;0,31;5,74;1,19;6,84;0,90;5,57;0,68;0,00
21/06/2013;Fase Inicial (VE-V4);13,10;293,95;0,32;5,60;1,19;6,64;0,40;6,20;0,72;0,00
22/06/2013;Fase Inicial (VE-V4);14,54;302,32;0,33;6,20;1,19;7,36;0,00;6,62;1,45;0,00
23/06/2013;Fase Inicial (VE-V4);15,61;309,12;0,34;6,29;1,20;7,56;0,91;6,91;1,19;0,00
24/06/2013;Fase Inicial (VE-V4);15,94;316,67;0,35;5,58;1,20;6,70;0,29;6,76;0,84;0,00
25/06/2013;Fase Inicial (VE-V4);16,25;324,77;0,36;6,00;1,20;7,20;0,18;6,46;1,40;0,00
26/06/2013;Fase Inicial (VE-V4);15,94;332,05;0,37;5,57;1,20;6,68;0,00;7,10;0,98;0,00
27/06/2013;Fase Inicial (VE-V4);16,14;340,24;0,39;6,07;1,20;7,28;0,07;6,92;1,27;0,00
28/06/2013;Fase Inicial (VE-V4);16,59;348,44;0,40;5,94;1,20;7,13;0,05;7,37;0,98;0,00
29/06/2013;Fase de Desarrollo (V5-V12);16,91;357,66;0,45;6,27;1,20;7,52;0,03;7,27;1,20;0,00
30/06/2013;Fase de Desarrollo (V5-V12);17,88;367,19;0,51;5,98;1,20;7,18;0,35;5,34;2,69;0,00
01/07/2013;Fase de Desarrollo (V5-V12);18,92;377,18;0,57;5,26;1,20;6,31;1,34;8,71;0,00;1,04
02/07/2013;Fase de Desarrollo (V5-V12);19,70;386,37;0,63;6,45;1,20;7,74;0,25;7,09;0,40;0,00
03/07/2013;Fase de Desarrollo (V5-V12);20,46;397,50;0,70;6,13;1,20;7,36;0,80;7,70;0,00;0,75
04/07/2013;Fase de Desarrollo (V5-V12);20,67;407,89;0,76;6,38;1,20;7,66;0,32;8,28;0,00;0,94
05/07/2013;Fase de Desarrollo (V5-V12);21,14;419,02;0,83;7,37;1,21;8,90;0,10;8,92;0,00;0,12
06/07/2013;Fase de Desarrollo (V5-V12);22,16;430,37;0,91;6,99;1,20;8,39;0,10;8,24;0,05;0,00
07/07/2013;Fase de Desarrollo (V5-V12);22,41;441,45;0,97;5,85;1,20;7,02;0,03;5,94;1,10;0,00
08/07/2013;Fase de Desarrollo (V5-V12);22,67;451,65;1,04;6,11;1,20;7,33;1,92;9,73;0,00;3,22
09/07/2013;Fase de Desarrollo (V5-V12);22,90;463,56;1,11;6,60;1,20;7,92;0,49;8,08;0,00;0,65
10/07/2013;Fase de Desarrollo (V5-V12);22,41;476,05;1,19;4,95;1,20;5,94;0,33;7,83;0,00;2,22
11/07/2013;Fase de Desarrollo (V5-V12);22,35;487,88;1,27;5,90;1,20;7,08;0,17;8,53;0,00;1,62
12/07/2013;Fase de Desarrollo (V5-V12);22,44;500,66;1,35;6,41;1,20;7,69;0,73;7,56;0,00;0,59
13/07/2013;Fase de Desarrollo (V5-V12);21,24;511,62;1,42;5,31;1,20;6,37;2,09;8,45;0,00;4,17
14/07/2013;Fase de Desarrollo (V5-V12);20,57;521,17;1,48;5,46;1,20;6,55;0,14;0,12;6,29;0,00
15/07/2013;Fase de Desarrollo (V5-V12);19,86;530,83;1,54;5,54;1,20;6,65;7,17;13,21;0,00;7,43
16/07/2013;Fase de Desarrollo (V5-V12);18,95;540,15;1,60;4,89;1,20;5,87;2,12;8,69;0,00;4,94
17/07/2013;Fase de Desarrollo (V5-V12);19,00;549,37;1,65;5,52;1,20;6,62;0,00;9,51;0,00;2,89
18/07/2013;Fase de Desarrollo (V5-V12);19,10;558,39;1,71;5,66;1,20;6,79;0,00;7,82;0,00;1,03
19/07/2013;Fase de Desarrollo (V5-V12);19,32;569,15;1,78;5,23;1,20;6,28;2,21;9,88;0,00;5,81
20/07/2013;Fase de Desarrollo (V5-V12);19,98;580,50;1,85;5,92;1,20;7,10;0,39;10,62;0,00;3,91
21/07/2013;Fase de Desarrollo (V5-V12);20,65;591,76;1,92;5,81;1,20;6,97;0,00;6,99;0,00;0,01
22/07/2013;Fase de Desarrollo (V5-V12);20,99;602,81;1,99;5,67;1,20;6,80;2,25;10,51;0,00;5,96
23/07/2013;Fase de Desarrollo (V5-V12);20,82;612,56;2,05;5,45;1,20;6,54;0,41;10,14;0,00;4,01
24/07/2013;Fase de Desarrollo (V5-V12);20,53;623,12;2,12;5,09;1,20;6,11;0,55;10,83;0,00;5,26
25/07/2013;Fase de Desarrollo (V5-V12);20,21;633,34;2,18;5,95;1,20;7,14;0,00;11,36;0,00;4,21
26/07/2013;Fase de Desarrollo (V5-V12);19,78;642,53;2,24;5,42;1,20;6,50;1,44;10,30;0,00;5,24
27/07/2013;Fase de Desarrollo (V5-V12);18,94;648,63;2,28;4,73;1,20;5,68;0,00;7,14;0,00;1,46
28/07/2013;Fase de Desarrollo (V5-V12);17,18;653,34;2,31;3,41;1,20;4,09;1,88;7,43;0,00;5,22
29/07/2013;Fase de Desarrollo (V5-V12);15,99;660,21;2,35;4,56;1,20;5,47;0,71;8,93;0,00;4,16
30/07/2013;Fase de Madurez (V13-R3);15,83;669,12;2,41;5,13;1,20;6,16;1,75;11,34;0,00;6,93
31/07/2013;Fase de Madurez (V13-R3);17,19;680,04;2,47;5,65;1,20;6,78;0,57;12,29;0,00;6,09
01/08/2013;Fase de Madurez (V13-R3);19,16;690,86;2,54;6,01;1,20;7,21;0,94;12,13;0,00;5,86
02/08/2013;Fase de Madurez (V13-R3);19,61;697,86;2,59;5,46;1,20;6,55;0,00;10,93;0,00;4,38
03/08/2013;Fase de Madurez (V13-R3);19,03;705,00;2,60;4,86;1,20;5,83;0,00;10,51;0,00;4,68
04/08/2013;Fase de Madurez (V13-R3);18,10;713,24;2,60;5,05;1,20;6,06;0,72;8,27;0,00;2,93
05/08/2013;Fase de Madurez (V13-R3);17,50;722,06;2,60;4,44;1,20;5,33;2,34;7,89;0,00;4,90
06/08/2013;Fase de Madurez (V13-R3);17,19;728,78;2,60;3,34;1,20;4,01;1,01;7,63;0,00;4,63
07/08/2013;Fase de Madurez (V13-R3);16,78;733,71;2,60;4,00;1,20;4,80;1,18;9,46;0,00;5,85
08/08/2013;Fase de Madurez (V13-R3);16,52;740,81;2,60;4,86;1,20;5,83;0,30;10,30;0,00;4,78
09/08/2013;Fase de Madurez (V13-R3);16,33;749,62;2,60;4,77;1,20;5,72;0,00;10,39;0,00;4,67
10/08/2013;Fase de Madurez (V13-R3);17,16;759,41;2,60;4,92;1,20;5,90;0,00;11,09;0,00;5,19
11/08/2013;Fase de Madurez (V13-R3);18,97;769,96;2,60;5,40;1,20;6,48;0,16;0,28;6,04;0,00
12/08/2013;Fase de Madurez (V13-R3);20,01;781,41;2,60;5,36;1,20;6,43;15,48;16,24;0,00;19,25
13/08/2013;Fase de Madurez (V13-R3);20,51;791,19;2,60;4,83;1,23;5,96;0,68;10,47;0,00;5,20
14/08/2013;Fase de Madurez (V13-R3);20,73;801,48;2,60;4,84;1,27;6,13;0,00;10,65;0,00;4,52
15/08/2013;Fase de Madurez (V13-R3);20,58;812,79;2,60;4,97;1,30;6,46;0,13;10,26;0,00;3,93
16/08/2013;Fase de Madurez (V13-R3);20,27;822,95;2,60;4,46;1,33;5,95;0,80;9,76;0,00;4,62
17/08/2013;Fase de Madurez (V13-R3);19,84;831,49;2,60;4,49;1,37;6,14;0,00;10,51;0,00;4,37
18/08/2013;Fase de Madurez (V13-R3);20,00;842,27;2,60;5,12;1,40;7,17;0,15;7,49;0,00;0,47
19/08/2013;Fase de Madurez (V13-R3);19,74;852,89;2,60;5,04;1,43;7,22;3,25;10,23;0,00;6,25
20/08/2013;Fase de Madurez (V13-R3);19,46;862,07;2,60;4,45;1,47;6,53;0,73;10,29;0,00;4,50
21/08/2013;Fase de Madurez (V13-R3);20,10;872,52;2,60;4,90;1,50;7,35;0,18;11,42;0,00;4,25
22/08/2013;Fase de Madurez (V13-R3);20,16;883,47;2,60;5,45;1,53;8,36;0,19;11,82;0,00;3,65
23/08/2013;Fase de Madurez (V13-R3);20,21;894,16;2,60;5,23;1,57;8,19;0,00;6,40;1,80;0,00
24/08/2013;Fase de Madurez (V13-R3);19,90;901,67;2,60;4,91;1,60;7,86;7,47;12,01;0,00;9,83
25/08/2013;Fase de Madurez (V13-R3);18,43;908,97;2,60;4,28;1,63;6,99;0,50;9,57;0,00;3,08
26/08/2013;Fase de Madurez (V13-R3);16,91;915,81;2,60;4,32;1,67;7,20;1,18;9,42;0,00;3,40
27/08/2013;Fase de Madurez (V13-R3);15,69;922,52;2,60;4,13;1,70;7,02;0,10;9,17;0,00;2,24
28/08/2013;Fase de Madurez (V13-R3);15,37;928,99;2,60;4,08;1,73;7,07;0,40;9,22;0,00;2,56
29/08/2013;Fase de Madurez (V13-R3);15,26;935,40;2,60;4,17;1,77;7,37;0,00;9,26;0,00;1,89
30/08/2013;Fase de Madurez (V13-R3);15,22;942,28;2,60;4,10;1,80;7,38;0,00;7,88;0,00;0,50
31/08/2013;Fase de Madurez (V13-R3);15,15;949,75;2,60;3,83;1,83;7,02;0,70;8,87;0,00;2,55
01/09/2013;Fase de Madurez (V13-R3);15,23;957,89;2,60;4,07;1,87;7,60;0,51;8,86;0,00;1,77
02/09/2013;Fase de Madurez (V13-R3);15,74;966,23;2,60;3,98;1,90;7,56;0,99;9,73;0,00;3,16
03/09/2013;Fase de Madurez (V13-R3);16,52;975,47;2,60;4,65;1,93;8,99;0,09;10,26;0,00;1,36
04/09/2013;Fase de Madurez (V13-R3);17,44;984,87;2,60;4,43;1,97;8,71;0,00;4,00;4,72;0,00
05/09/2013;Fase de Madurez (V13-R3);17,48;991,60;2,60;2,49;2,00;4,98;4,18;10,83;0,00;5,31
06/09/2013;Fase de Madurez (V13-R3);17,00;997,77;2,60;3,08;2,03;6,26;0,00;6,75;0,00;0,48
07/09/2013;Fase de Madurez (V13-R3);16,10;1003,41;2,60;2,86;2,07;5,91;0,00;7,04;0,00;1,13
08/09/2013;Fase de Madurez (V13-R3);14,97;1009,05;2,60;3,33;2,10;6,99;0,59;7,72;0,00;1,32
09/09/2013;Fase de Madurez (V13-R3);14,57;1015,66;2,60;3,45;2,13;7,36;0,00;6,89;0,47;0,00
10/09/2013;Fase de Madurez (V13-R3);14,87;1022,53;2,60;3,48;2,17;7,54;0,28;8,30;0,00;0,57
11/09/2013;Fase de Madurez (V13-R3);14,76;1027,67;2,60;3,38;2,20;7,44;0,00;7,68;0,00;0,25
12/09/2013;Fase de Madurez (V13-R3);14,50;1034,34;2,60;3,34;1,07;3,56;0,41;7,52;0,00;4,37
13/09/2013;Fase de Madurez (V13-R3);14,44;1041,18;2,60;3,23;1,05;3,39;0,02;8,22;0,00;4,85
14/09/2013;Fase de Madurez (V13-R3);14,58;1049,15;2,60;3,94;1,10;4,32;0,04;7,66;0,00;3,38
15/09/2013;Fase de Madurez (V13-R3);14,54;1054,99;2,60;2,90;1,04;3,01;0,38;7,44;0,00;4,82
16/09/2013;Fase de Madurez (V13-R3);14,93;1062,79;2,60;3,57;1,08;3,87;0,00;7,71;0,00;3,84
17/09/2013;Fase de Madurez (V13-R3);14,74;1069,43;2,60;3,12;1,06;3,30;0,03;7,45;0,00;4,19
18/09/2013;Fase de Madurez (V13-R3);14,26;1076,67;2,60;3,34;1,07;3,58;0,00;8,38;0,00;4,80
